Timestamp,Process,Parent Process,Command Line,Detection Type,Risk Score,Investigation Reason,Source IP,Destination IP,Registry Path,File Path,DNS Query,Event Action,PID,MITRE Technique,MITRE Name,Allowlisted,Severity,Confidence,FP Assessment,Analyst Verdict,Recommendation,Alert ID
"Jun 1, 2026 @ 14:23:04.858",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\_wmi.pyd,-,deletion,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-BE497586
"Jun 1, 2026 @ 14:23:04.862",C:\Users\DELL\office_portable_x3.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Users\DELL\office_portable_x3.exe"" ",Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,end,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-894F0127
"Jun 1, 2026 @ 14:23:04.934",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\data_p002\uusd.exe,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-8083FF1B
"Jun 1, 2026 @ 14:23:04.979",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\libcrypto-3.dll,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-9370E0F6
"Jun 1, 2026 @ 14:23:04.980",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\libffi-8.dll,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-F8362D32
"Jun 1, 2026 @ 14:23:04.982",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\psutil\_psutil_windows.pyd,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-F4930AAD
"Jun 1, 2026 @ 14:23:05.520",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,load,"30,312",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-6D5755D6
"Jun 1, 2026 @ 14:23:05.547",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,load,"30,312",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-BA96CB55
"Jun 1, 2026 @ 14:23:05.430",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,load,"30,312",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-33C6281D
"Jun 1, 2026 @ 14:23:05.455",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,load,"30,312",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-42637676
"Jun 1, 2026 @ 14:23:05.398",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,load,"30,312",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-FD13C882
"Jun 1, 2026 @ 14:23:05.603",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,-,-,load,"30,312",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-42F0C708
"Jun 1, 2026 @ 14:23:04.990",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\pyarmor_runtime_000000\pyarmor_runtime.pyd,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-753EFB75
"Jun 1, 2026 @ 14:23:04.992",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\python3.dll,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-792E6267
"Jun 1, 2026 @ 14:23:05.048",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\python313.dll,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-F379EBAD
"Jun 1, 2026 @ 14:23:05.049",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\select.pyd,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-D19A1345
"Jun 1, 2026 @ 14:23:05.059",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\unicodedata.pyd,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-B79803E7
"Jun 1, 2026 @ 14:23:04.802",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\data_p002\002_n.js,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-AF108442
"Jun 1, 2026 @ 14:23:04.821",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\data_p002\002a.txt,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-CAD636D9
"Jun 1, 2026 @ 14:23:04.823",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\data_p002\002w.txt,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-97B12762
"Jun 1, 2026 @ 14:23:04.824",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI127562\data_p002\pack.js,-,creation,"12,756",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-67B81684
"Jun 1, 2026 @ 14:23:04.849",C:\Users\DELL\office_portable_x3.exe,-,-,Malware Staging | Sigma Match,65,Execution from user-writable path: c:\users\dell\office_portable_x3.exe ; Executable running from Users/ directory — possible dropper,-,-,-,C:\Users\DELL\AppData\Local\Temp\_MEI99162\python3.dll,-,deletion,"9,916",T1036,Masquerading,False,HIGH,MEDIUM,Suspicious,Investigate,Collect file artefacts; hash and submit to VT,AH-A10EB4ED
